_vname_,_label_,_x_,_yhat_,_ids_
i11_health_Not sure,model_2a_rf_explainer,0.0,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.01,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.02,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.03,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.04,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.05,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.06,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.07,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.08,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.09,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.1,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.11,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.12,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.13,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.14,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.15,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.16,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.17,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.18,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.19,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.2,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.21,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.22,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.23,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.24,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.25,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.26,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.27,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.28,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.29,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.3,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.31,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.32,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.33,0.51272568084489,0
i11_health_Not sure,model_2a_rf_explainer,0.34,0.51272568084489,0
